freq,W1,W2,W3,W4,W5,W6,W7,W8,L1,L2,L3,L4,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
2.6,2.9,4.7,4.1,4.9,1.5,1.5,3.2,4.7,69.5,81.0,43.4,94.4,-0.21,0.229,-0.091,-0.504,0.402,0.205,0.55,-0.317
2.6,2.2,1.9,1.8,2.7,1.7,2.2,4.6,1.5,32.7,34.7,22.9,28.3,-0.525,0.476,-0.269,0.15,0.484,0.191,-0.331,-0.097
2.6,3.4,3.1,4.5,2.6,1.3,2.4,2.4,2.5,19.3,90.3,50.0,49.3,-0.206,0.263,-0.281,-0.092,0.61,-0.114,-0.46,-0.43
2.6,2.1,2.5,4.7,4.4,3.3,4.7,4.7,3.9,85.0,63.3,42.1,50.5,-0.591,0.425,0.185,0.168,-0.061,0.038,-0.341,-0.516
2.6,2.0,1.9,4.6,2.9,4.5,2.3,2.4,3.4,64.4,89.5,91.9,32.2,-0.045,0.284,-0.476,-0.106,-0.538,-0.052,0.596,0.005
2.6,1.2,2.4,2.0,2.7,3.0,3.3,1.1,4.3,95.0,68.0,76.4,49.8,-0.133,0.057,0.605,-0.165,0.569,-0.165,-0.441,0.006
2.6,1.7,4.6,3.9,2.2,2.0,1.3,1.4,2.5,4.6,67.7,79.2,12.8,-0.5,0.417,0.259,-0.261,0.091,-0.39,0.006,-0.515
2.6,4.0,4.2,1.9,2.7,3.7,3.6,3.5,4.6,9.6,49.4,27.1,84.7,-0.408,0.359,0.259,0.536,-0.09,-0.337,-0.063,-0.459
2.6,4.9,1.7,2.2,3.3,3.7,2.9,1.4,3.3,60.3,57.7,17.6,61.0,-0.135,-0.091,0.709,0.298,0.136,0.202,0.52,0.17
2.6,1.7,2.5,2.8,2.6,5.0,2.0,3.8,2.0,45.9,54.4,79.3,90.1,0.033,0.691,0.334,0.087,0.488,0.14,0.052,0.336
2.6,2.6,3.0,4.0,1.2,2.1,1.8,1.9,1.4,88.3,16.9,90.8,33.7,-0.35,-0.107,-0.221,-0.564,0.028,0.557,-0.135,-0.364
2.6,4.7,4.3,3.1,2.1,2.1,3.4,4.3,1.4,69.7,91.0,8.4,90.2,-0.496,0.315,-0.378,-0.231,-0.373,-0.218,0.499,0.003
2.6,2.8,4.4,2.3,1.4,1.7,1.2,4.8,3.0,70.3,66.4,87.2,41.4,-0.547,0.545,0.357,0.052,-0.108,-0.053,0.461,0.156
2.6,4.3,4.0,2.2,1.2,3.9,4.9,4.5,4.3,48.4,62.6,69.2,8.3,-0.17,0.182,0.639,0.118,0.595,0.191,0.253,0.192
2.6,2.8,4.0,2.8,1.6,3.2,3.1,1.2,1.4,94.8,46.5,33.4,6.4,-0.506,0.374,0.332,0.436,-0.057,-0.27,-0.204,-0.412
2.6,3.6,1.8,2.0,4.0,4.2,3.0,2.3,3.9,82.4,61.0,89.5,93.8,-0.359,0.322,0.323,0.555,-0.224,-0.062,-0.126,-0.5
2.6,3.3,3.9,3.2,1.8,4.7,1.2,2.8,3.0,63.5,90.6,36.0,50.1,-0.739,0.096,-0.162,-0.368,0.21,0.313,0.316,0.13
2.6,3.8,4.9,3.6,2.9,2.6,1.5,1.2,1.8,84.0,88.5,97.2,58.4,-0.596,0.365,-0.296,-0.486,0.08,-0.001,-0.151,-0.373
2.6,1.1,1.9,4.6,1.9,3.1,1.0,3.8,4.1,13.5,78.4,29.8,24.5,-0.031,0.462,0.263,-0.421,-0.189,0.52,-0.027,-0.465
2.6,1.4,4.8,2.3,4.5,2.4,3.4,4.1,1.9,90.5,23.3,69.8,65.3,-0.335,0.434,-0.41,-0.086,-0.394,-0.262,-0.39,-0.36
2.6,3.2,4.7,2.6,1.6,2.7,2.9,3.7,4.6,87.5,8.6,8.3,17.2,-0.218,0.628,-0.035,-0.28,-0.503,-0.319,-0.192,-0.272
2.6,4.1,4.9,4.9,2.7,3.7,2.3,2.0,4.5,81.6,99.5,13.5,81.0,-0.167,0.35,-0.68,0.046,-0.304,-0.233,0.15,-0.426
2.6,2.7,2.5,1.1,2.0,2.0,3.1,3.0,3.7,95.9,16.3,22.5,56.0,-0.08,0.232,-0.454,-0.503,0.017,0.197,-0.415,-0.5
2.6,2.6,4.8,3.7,3.0,4.3,1.4,2.4,2.7,15.6,82.3,35.2,97.2,-0.396,0.175,-0.077,-0.533,0.119,0.513,-0.135,-0.451
2.6,4.5,1.5,3.1,2.5,1.8,2.0,4.5,3.7,59.0,93.4,6.6,91.4,-0.412,0.021,-0.233,-0.369,-0.174,-0.205,0.615,0.406
2.6,3.9,2.8,3.0,2.7,3.3,2.0,4.3,1.1,81.2,17.4,33.3,83.3,0.315,-0.14,0.067,0.032,-0.335,0.19,0.435,-0.687
2.6,4.5,2.5,1.4,3.6,4.9,4.7,4.5,4.9,38.4,20.4,46.8,98.3,-0.31,0.188,-0.282,0.287,0.515,-0.04,-0.43,0.468
2.6,2.3,1.6,2.2,2.8,1.8,2.5,4.7,2.6,28.4,29.9,65.7,10.7,-0.312,0.069,-0.45,0.203,-0.257,0.03,-0.746,0.128
2.6,3.3,4.6,3.5,2.0,2.6,4.7,4.9,1.6,13.2,83.8,60.9,61.0,-0.28,0.062,-0.059,-0.503,0.256,-0.606,-0.162,-0.419
2.6,4.4,4.7,2.4,3.9,1.4,1.9,4.8,1.1,46.8,41.1,45.5,43.8,-0.522,0.354,0.039,0.352,-0.207,-0.443,0.1,0.463
2.6,2.5,2.5,4.4,3.3,2.2,2.3,3.7,1.7,46.9,54.9,18.2,19.3,-0.175,0.24,0.082,-0.139,0.473,-0.318,0.025,0.735
2.6,3.1,4.0,3.8,2.1,1.3,2.6,4.0,1.6,57.8,47.9,4.1,65.3,-0.413,0.339,0.238,0.373,0.268,0.385,0.432,0.313
2.6,2.7,3.9,2.5,2.5,2.3,3.3,4.9,4.9,54.3,57.2,82.5,12.7,0.068,-0.042,0.449,-0.041,0.659,-0.28,0.339,0.356
2.6,1.7,4.9,1.2,4.8,4.2,3.2,4.3,2.2,34.7,40.6,51.6,84.9,-0.202,0.193,-0.184,0.536,-0.395,0.159,-0.564,0.274
2.6,2.6,2.6,2.0,4.6,2.9,1.8,2.0,2.2,85.6,18.6,57.9,81.0,-0.305,0.18,-0.36,-0.537,-0.106,-0.304,-0.032,-0.576
2.6,4.2,1.5,2.6,2.9,2.2,1.3,3.5,1.8,81.8,61.2,41.5,31.4,0.111,0.438,0.211,-0.376,-0.352,0.354,-0.006,-0.545
2.6,4.0,2.1,2.5,4.0,2.4,2.4,1.5,4.6,42.3,8.8,100.0,65.3,-0.195,0.318,0.071,-0.351,-0.509,0.353,-0.312,0.481
2.6,4.8,4.9,3.2,2.6,1.5,3.2,2.9,3.2,52.4,65.9,79.3,18.5,-0.391,0.011,0.46,-0.239,0.479,-0.441,0.29,0.215
2.6,1.4,4.1,1.5,3.7,2.3,2.3,4.4,3.5,16.6,47.3,56.0,21.1,0.216,0.298,-0.024,0.53,-0.649,0.365,0.016,-0.001
2.6,4.3,1.7,4.4,1.3,4.3,1.0,4.1,3.7,15.6,43.1,9.0,97.7,-0.46,0.216,0.104,0.578,0.135,0.333,-0.31,-0.397
2.6,1.3,3.2,4.4,3.0,3.7,3.1,1.1,1.8,77.2,14.9,65.8,66.2,-0.215,0.413,-0.279,-0.147,0.332,-0.415,0.262,-0.558
2.6,3.3,3.2,1.9,1.1,4.1,3.9,1.7,1.5,93.9,85.1,12.7,53.4,-0.42,-0.076,-0.144,-0.733,0.024,-0.185,-0.22,-0.388
2.6,4.5,3.8,1.5,4.0,1.8,1.1,5.0,1.1,35.8,50.3,85.3,97.5,-0.409,0.291,0.407,0.161,0.514,0.1,-0.506,0.048
2.6,2.6,4.4,3.7,4.2,2.3,4.4,1.5,4.7,97.8,51.0,93.2,96.9,-0.336,0.478,0.317,0.496,0.218,0.076,-0.458,-0.17
2.6,1.2,4.5,1.4,2.3,1.8,3.3,1.4,3.5,91.7,72.4,83.3,94.7,-0.236,0.609,0.424,-0.122,-0.112,-0.346,-0.375,-0.276
2.6,4.1,1.6,1.1,1.5,4.9,4.3,1.6,4.3,30.6,64.0,61.5,32.0,-0.533,-0.105,0.485,0.103,0.455,0.206,-0.437,-0.04
2.6,3.2,4.5,3.9,4.8,3.2,3.2,4.8,1.3,98.1,35.5,68.1,96.7,-0.489,0.021,-0.035,0.639,-0.224,0.498,-0.111,0.088
2.6,1.2,3.5,3.2,3.6,2.8,1.8,3.9,3.7,15.6,20.6,27.4,93.4,-0.384,0.133,-0.238,-0.18,0.229,0.603,-0.317,-0.456
2.6,1.4,4.7,1.1,1.8,2.8,2.0,4.1,3.1,70.1,19.0,37.7,65.2,-0.377,0.384,-0.469,-0.199,0.46,0.135,0.445,0.087
2.6,2.8,2.6,2.8,2.2,2.1,1.1,1.2,1.4,18.6,31.3,23.3,60.2,-0.132,0.339,-0.717,0.129,0.302,-0.068,-0.428,-0.21
2.6,2.1,3.2,2.4,1.2,4.9,4.4,2.1,1.9,6.5,46.1,58.4,46.4,-0.281,0.203,-0.026,0.804,0.063,0.164,0.014,-0.429
2.6,3.4,4.1,3.8,4.6,2.5,2.8,1.3,1.6,27.7,87.6,67.8,47.6,-0.508,0.03,-0.251,-0.228,0.121,-0.694,-0.321,-0.015
2.6,3.7,3.1,1.0,4.4,2.8,1.3,4.8,4.8,15.4,79.6,39.6,31.0,-0.334,0.309,0.047,-0.55,0.146,0.457,0.051,-0.483
2.6,5.0,3.9,4.1,4.9,4.9,1.9,4.9,3.5,39.1,62.0,14.9,22.7,-0.386,0.05,0.044,-0.173,0.484,-0.462,-0.173,0.561
2.6,3.5,1.3,1.6,2.8,2.3,2.1,3.0,2.5,72.0,82.1,85.4,70.7,-0.537,-0.332,0.14,-0.516,0.295,0.126,0.322,-0.198
2.6,2.4,3.4,1.3,3.0,2.1,4.5,2.1,1.2,19.7,30.8,33.4,7.8,-0.69,-0.003,-0.206,0.286,0.325,0.063,0.022,-0.523
2.6,3.6,2.7,3.0,4.8,2.5,4.7,1.1,4.8,5.0,92.7,43.0,54.2,-0.24,0.398,-0.328,-0.181,0.527,0.245,0.21,-0.496
2.6,1.8,4.3,3.4,3.5,3.7,1.2,1.6,1.6,74.2,37.2,56.9,51.4,-0.334,0.312,-0.268,0.463,0.215,0.298,0.35,-0.471
2.6,3.6,3.4,4.2,3.9,1.4,4.6,2.3,1.1,83.5,17.6,84.4,41.8,-0.576,-0.029,-0.255,-0.452,-0.011,0.13,-0.063,-0.592
2.6,2.7,2.4,2.3,3.6,4.7,2.7,4.2,3.2,14.9,75.0,87.7,53.3,-0.421,0.138,0.241,-0.601,-0.075,-0.356,0.067,-0.469
2.6,4.6,4.5,2.4,3.0,2.8,1.3,4.0,4.5,68.9,99.2,7.8,38.2,-0.437,-0.099,-0.545,0.249,-0.316,0.355,0.374,-0.22
2.6,4.5,4.5,4.7,4.1,2.4,4.7,2.7,4.2,28.5,73.3,71.4,79.0,-0.723,0.529,-0.006,-0.136,0.106,0.014,-0.249,-0.283
2.6,3.5,3.7,3.0,2.2,3.2,3.6,5.0,1.8,28.6,42.6,39.4,51.7,-0.576,0.172,0.166,0.455,-0.127,-0.506,-0.324,-0.117
2.6,3.1,2.0,3.4,3.5,2.1,2.4,4.8,1.6,81.0,80.4,36.6,35.1,-0.328,0.309,0.03,-0.492,-0.086,0.499,0.146,-0.504
2.6,4.3,3.0,4.4,3.3,2.7,1.9,1.3,2.5,7.6,96.6,62.3,60.4,-0.328,0.069,-0.294,-0.042,0.347,-0.518,0.056,-0.623
2.6,4.2,4.7,2.4,2.3,4.7,4.2,1.6,2.8,89.6,94.6,76.0,53.3,-0.654,-0.116,-0.197,-0.246,-0.169,-0.191,-0.223,-0.549
2.6,2.7,3.3,2.0,3.4,1.8,2.5,2.3,4.4,18.7,16.0,69.9,49.4,-0.145,-0.28,-0.215,-0.265,0.004,-0.635,-0.042,-0.591
2.6,2.9,4.1,2.7,4.2,4.3,4.6,4.3,1.5,86.0,24.1,83.2,88.1,-0.035,-0.021,-0.434,-0.054,-0.741,0.415,-0.167,-0.024
2.6,2.8,3.2,3.7,2.3,2.7,2.7,3.0,1.1,14.9,76.6,24.9,91.0,-0.079,0.457,0.297,-0.351,-0.682,0.091,-0.102,-0.253
2.6,1.3,2.5,1.5,3.3,4.4,1.8,4.6,3.6,43.6,38.2,94.0,64.1,-0.477,0.552,-0.043,0.417,0.139,0.214,0.131,0.437
2.6,3.9,2.7,2.4,3.4,5.0,1.1,4.2,4.4,54.9,7.1,67.3,87.2,0.403,-0.038,0.038,-0.355,0.3,-0.566,-0.369,0.33
2.6,4.7,3.3,3.7,4.7,3.0,1.4,2.7,1.0,83.8,18.0,58.7,63.4,-0.275,-0.097,-0.188,-0.384,0.127,-0.706,-0.066,-0.425
2.6,4.1,4.6,3.0,4.0,1.7,2.6,2.6,1.3,19.2,66.9,55.8,94.2,-0.528,0.092,0.326,-0.279,0.123,0.593,-0.197,-0.321
2.6,1.7,1.9,2.3,3.2,3.5,4.4,3.0,1.3,6.2,35.4,59.2,34.6,0.018,0.635,-0.639,0.148,-0.111,0.256,0.066,-0.264
2.6,1.1,3.3,4.3,1.6,2.8,3.6,3.2,1.3,19.3,25.4,89.8,64.7,-0.096,0.691,-0.545,-0.098,-0.077,-0.008,-0.429,-0.035
2.6,4.6,2.2,3.1,2.0,1.6,1.7,2.8,4.0,66.2,47.2,56.4,40.1,-0.081,0.067,0.369,0.184,-0.663,0.179,0.559,0.017
2.6,1.6,3.2,2.6,1.2,2.8,2.1,3.8,4.2,76.1,51.2,62.8,26.9,-0.009,0.236,0.209,-0.064,-0.406,0.236,0.515,-0.612
2.6,1.2,1.3,4.2,4.2,1.4,3.4,3.5,2.5,93.5,72.8,40.4,39.7,-0.55,0.654,0.139,-0.099,-0.013,0.185,-0.216,-0.358
2.6,2.7,2.9,1.3,4.3,2.1,1.3,2.2,4.7,97.1,77.1,34.4,33.2,-0.488,0.216,0.128,-0.588,-0.101,0.438,0.212,-0.275
2.6,4.9,2.7,3.4,1.6,4.5,2.1,4.3,3.9,66.5,17.6,59.8,34.8,-0.615,0.205,-0.464,-0.271,-0.354,-0.065,0.371,0.085
2.6,4.6,2.1,4.2,3.4,4.8,4.5,1.8,2.6,72.2,47.7,91.4,93.7,-0.583,0.106,-0.057,0.514,-0.32,-0.18,0.258,-0.391
2.6,4.8,3.5,2.3,3.1,4.0,2.9,3.4,3.7,14.3,26.8,34.6,25.7,-0.569,0.073,-0.334,-0.143,0.358,0.229,-0.451,-0.379
2.6,2.9,3.9,1.9,1.4,3.7,3.5,1.5,1.5,50.0,8.7,53.6,18.8,0.055,0.22,0.314,-0.629,0.62,-0.085,0.195,0.068
2.6,3.9,1.6,1.1,4.8,3.0,2.4,2.7,2.0,93.0,7.8,82.1,21.8,0.429,0.512,0.125,-0.314,-0.376,-0.258,-0.428,-0.094
2.6,4.7,1.3,1.7,4.7,1.2,2.7,4.4,1.5,61.4,59.1,52.0,87.6,-0.335,-0.153,0.424,0.191,-0.203,-0.023,0.653,0.389
2.6,2.9,2.0,2.6,4.1,4.9,1.3,3.5,2.4,76.6,43.7,21.4,60.6,-0.21,0.6,0.037,0.068,0.546,-0.061,0.498,-0.117
2.6,4.3,3.6,2.4,3.9,2.9,2.0,4.5,4.5,36.5,60.9,57.2,71.6,-0.631,-0.032,0.024,-0.065,-0.156,0.487,-0.24,0.505
2.6,4.3,2.9,1.8,2.7,1.3,3.5,2.7,4.1,78.1,90.3,49.5,91.1,-0.343,-0.044,-0.084,-0.407,0.174,-0.299,0.351,-0.659
2.6,2.3,3.1,1.3,1.8,4.0,4.2,4.6,1.4,96.2,17.0,78.9,69.5,-0.091,0.142,-0.413,-0.315,-0.479,-0.338,-0.495,-0.293
2.6,1.8,4.1,3.5,2.4,4.9,4.1,2.8,2.5,20.7,69.6,39.4,59.8,-0.329,0.679,0.372,0.009,-0.219,0.089,-0.464,-0.045
2.6,1.8,3.9,1.7,5.0,3.1,3.9,3.4,4.7,77.1,11.7,91.7,47.5,-0.423,0.314,-0.055,-0.484,-0.022,0.372,0.255,-0.51
2.6,1.4,2.0,1.3,4.6,4.6,3.1,4.9,1.6,99.3,77.2,65.5,32.2,-0.168,0.591,0.182,-0.373,0.445,-0.055,-0.462,-0.057
2.6,1.0,4.0,3.0,2.9,3.5,1.2,2.0,2.2,11.4,12.4,23.6,51.8,-0.296,0.619,-0.343,-0.451,0.072,0.074,-0.198,-0.39
2.6,3.7,3.2,2.0,1.2,4.2,2.7,2.4,4.1,48.2,42.4,88.2,66.7,-0.442,0.234,-0.141,0.605,0.074,0.371,0.184,0.41
2.6,1.1,3.5,2.1,4.7,1.2,2.4,4.7,1.9,79.6,15.8,52.9,95.8,-0.37,0.399,-0.185,-0.256,0.064,-0.205,-0.004,-0.731
2.6,4.6,2.8,4.0,1.2,1.1,1.6,3.1,4.5,80.0,91.8,12.0,6.3,-0.15,0.323,-0.552,-0.34,-0.4,-0.201,0.286,-0.379
2.6,4.7,2.6,3.4,4.1,2.4,2.2,2.0,2.3,37.4,19.4,61.4,81.5,-0.313,0.396,-0.573,-0.087,0.124,0.323,-0.478,0.192
2.6,4.3,1.1,4.4,3.8,3.8,3.8,2.5,4.9,82.3,39.0,10.8,58.8,-0.304,0.627,-0.302,0.053,0.548,0.168,0.028,-0.254
2.6,1.9,1.1,3.9,1.6,1.5,2.7,1.1,1.7,5.8,77.0,6.5,93.2,-0.424,0.492,0.152,-0.298,-0.153,-0.51,0.057,-0.399
2.6,4.1,3.2,1.5,1.1,4.9,4.2,2.8,4.0,67.9,45.6,59.5,84.1,-0.623,0.228,0.308,0.551,0.033,-0.066,0.261,0.255
2.6,1.8,1.0,2.9,4.3,3.3,3.6,4.8,4.6,44.0,83.2,92.6,44.3,-0.08,0.805,-0.219,-0.151,-0.328,-0.234,-0.245,0.142
2.6,3.6,4.0,2.8,1.7,3.1,2.0,4.7,2.7,47.5,20.2,20.5,53.4,-0.002,-0.211,-0.304,-0.036,-0.427,0.658,-0.032,0.465
2.6,1.2,4.0,1.7,2.3,1.6,4.2,4.0,2.7,82.0,65.0,26.4,33.6,0.01,0.7,0.555,0.01,-0.193,0.155,-0.093,-0.303
2.6,2.2,3.9,1.6,4.5,3.3,3.8,3.0,1.5,74.2,63.7,20.5,38.5,-0.424,0.526,0.534,-0.022,-0.277,0.083,0.389,0.027
2.6,3.0,2.5,1.7,4.7,4.7,2.0,2.1,2.6,28.5,50.1,51.8,81.1,-0.052,-0.164,0.275,0.534,-0.509,0.253,-0.479,0.172
2.6,1.9,2.8,3.3,3.7,3.1,3.1,3.4,4.6,54.1,62.8,43.3,79.0,-0.676,0.245,0.309,0.189,0.000182,0.175,0.249,0.48
2.6,3.5,3.8,4.3,1.7,2.5,5.0,2.4,4.2,75.2,23.0,25.9,34.0,-0.677,0.101,-0.072,0.09,-0.144,0.461,-0.011,-0.514
2.6,4.1,1.3,3.6,4.2,1.9,3.9,2.1,3.9,92.7,82.9,75.0,15.4,-0.176,0.539,-0.156,-0.252,-0.173,-0.252,-0.429,-0.524
2.6,2.2,4.4,3.8,3.0,3.1,3.5,3.1,2.3,38.2,78.4,83.5,62.6,-0.379,0.676,-0.047,-0.135,-0.473,-0.241,-0.252,0.116
2.6,2.9,2.5,1.5,4.0,4.7,2.5,2.1,1.9,53.0,85.6,6.1,8.8,0.188,-0.266,0.273,-0.722,0.064,-0.102,-0.178,0.464
2.6,1.1,4.4,3.7,1.8,4.0,2.5,4.0,1.6,23.2,72.7,36.5,42.5,-0.412,0.77,-0.052,-0.154,0.044,0.166,-0.297,-0.283
2.6,2.3,2.3,1.5,1.1,4.9,4.3,1.4,4.8,27.7,56.7,96.0,25.6,-0.074,0.09,0.775,0.215,0.151,0.256,-0.469,-0.076
2.6,2.1,4.6,1.9,4.6,1.5,2.9,1.2,2.3,9.1,71.6,71.6,23.1,-0.49,0.361,0.264,-0.276,0.298,0.106,-0.282,-0.535
2.6,4.2,1.4,2.9,3.1,2.2,2.1,1.3,2.1,47.2,57.5,91.9,18.5,0.011,0.143,0.204,0.083,0.711,-0.139,0.104,0.606
2.6,2.0,4.3,1.2,1.7,4.8,1.3,1.1,4.7,34.6,48.9,11.4,46.9,-0.413,0.176,0.16,0.559,0.296,-0.367,-0.327,0.34
2.6,3.4,1.8,4.1,3.8,1.6,2.3,3.4,1.6,39.0,97.7,89.1,55.6,-0.291,0.107,-0.385,0.113,-0.422,0.109,-0.418,0.596
2.6,4.8,1.4,3.6,2.9,3.1,4.6,1.6,1.4,18.5,16.9,7.7,99.0,-0.01,-0.435,0.189,-0.125,-0.228,0.586,-0.565,-0.13
2.6,1.6,1.4,4.0,4.2,4.9,3.9,1.2,1.1,68.6,53.6,92.5,80.0,-0.407,0.042,0.137,0.08,0.343,-0.581,0.436,-0.352
2.6,2.7,2.4,3.6,2.8,1.2,2.2,3.7,2.0,59.4,89.0,47.0,28.0,0.347,-0.025,0.077,-0.084,0.418,-0.343,0.717,0.055
2.6,4.0,4.1,1.0,1.3,3.6,1.9,3.3,1.8,36.9,79.8,11.3,49.7,-0.704,0.263,-0.094,-0.379,-0.176,-0.431,-0.191,0.108
2.6,2.1,1.5,1.2,2.3,1.7,2.2,2.6,4.3,82.2,27.2,54.0,75.3,-0.138,0.019,-0.223,-0.293,0.12,-0.623,0.147,-0.62
2.6,3.1,3.1,1.0,4.7,1.7,2.7,3.9,3.0,51.5,93.9,64.7,96.1,-0.066,-0.193,-0.312,-0.365,-0.008,-0.675,0.016,0.478
2.6,3.0,4.6,1.1,4.0,3.8,4.1,2.2,4.2,17.7,89.1,36.7,52.1,0.099,0.431,-0.273,-0.359,0.265,0.351,-0.558,-0.238
2.6,3.9,3.9,1.2,1.3,2.1,4.7,1.2,2.8,98.9,5.7,54.0,25.0,-0.432,0.045,0.151,-0.657,0.196,0.276,-0.337,-0.34
2.6,1.5,4.6,1.9,1.4,2.1,5.0,2.7,2.7,47.0,39.5,80.9,7.2,-0.352,0.585,-0.122,0.32,0.147,0.496,0.134,0.341
2.6,2.4,3.7,2.7,1.8,1.3,2.4,2.1,1.2,63.0,45.2,92.1,97.7,-0.081,0.139,-0.085,0.517,0.543,-0.271,0.544,-0.019
2.6,2.9,2.4,2.9,3.4,2.9,1.7,1.4,2.0,61.0,65.1,44.4,58.8,-0.518,-0.22,0.443,-0.029,-0.27,0.566,0.118,-0.204
2.6,1.6,2.2,1.2,2.6,2.0,3.0,1.3,2.5,65.3,91.5,93.7,90.9,-0.273,0.182,-0.458,-0.574,-0.065,-0.11,0.436,0.34
2.6,2.4,1.1,1.4,1.3,3.7,5.0,2.0,1.6,100.0,71.9,25.8,45.4,-0.56,-0.381,0.332,-0.493,-0.018,-0.319,0.037,-0.209
2.6,2.9,3.4,4.6,2.7,3.7,3.3,1.8,2.2,57.6,73.9,10.7,38.8,-0.374,0.502,0.251,-0.224,-0.353,-0.316,0.396,0.316
2.6,3.2,1.4,1.7,2.4,1.7,4.3,2.2,3.9,79.8,89.0,6.4,92.3,-0.146,0.423,-0.266,-0.289,-0.403,-0.36,0.412,-0.387
2.6,2.6,2.7,2.0,3.5,2.1,4.1,2.7,3.4,31.8,6.0,48.0,76.4,-0.679,0.034,-0.076,-0.621,-0.19,0.15,-0.25,-0.028
2.6,2.4,3.2,4.4,2.2,1.3,4.3,1.4,3.4,92.5,9.9,60.6,75.9,-0.408,0.285,-0.209,-0.681,-0.157,-0.296,-0.208,-0.266
2.6,2.4,4.9,3.0,2.7,3.0,2.7,3.0,4.8,56.2,32.8,11.0,77.8,-0.475,0.461,-0.331,0.151,0.26,0.323,0.337,0.364
2.6,4.2,4.6,2.8,1.2,2.7,2.5,3.1,4.4,54.0,80.7,75.1,56.4,-0.443,0.559,-0.08,-0.312,-0.14,-0.299,0.37,0.339
2.6,4.2,1.7,4.4,2.5,2.4,4.1,4.6,4.1,44.6,96.0,4.3,67.4,-0.278,0.337,-0.141,0.398,-0.31,0.313,0.083,0.63
2.6,4.9,2.4,4.7,2.3,3.6,4.0,4.8,3.6,27.3,12.6,85.1,85.9,-0.221,-0.126,0.182,0.056,-0.237,0.472,-0.748,0.175
2.6,3.7,2.0,4.0,3.2,1.4,1.7,3.3,1.4,60.1,60.0,16.1,10.1,-0.259,-0.08,0.097,-0.087,0.362,-0.461,0.73,0.103
2.6,4.2,4.7,1.0,2.7,4.8,1.3,4.4,2.6,19.5,40.0,64.9,90.2,-0.35,0.232,-0.119,0.585,-0.386,0.223,0.193,0.443
2.6,4.4,2.6,2.0,4.8,3.7,1.6,2.0,2.2,58.1,44.8,98.6,23.8,-0.104,-0.169,0.01,0.789,0.328,-0.443,-0.032,0.034
2.6,4.5,2.6,3.2,4.6,4.1,4.3,1.6,1.6,22.2,75.9,71.1,5.4,-0.785,0.165,-0.119,-0.433,0.076,0.019,-0.061,-0.345
2.6,1.0,4.0,3.3,2.6,2.2,4.6,2.6,4.6,97.0,37.8,43.3,98.9,-0.023,0.722,-0.352,0.192,-0.187,-0.301,-0.408,0.039
2.6,3.3,2.5,2.5,2.9,3.9,2.4,1.5,3.0,92.7,47.0,31.2,62.4,-0.137,0.058,0.133,0.586,0.141,-0.603,0.025,-0.452
2.6,4.7,4.2,1.2,4.8,2.6,1.3,1.4,4.5,75.4,20.1,73.8,81.7,-0.746,0.13,-0.064,-0.316,-0.182,-0.421,0.201,-0.192
2.6,2.4,2.3,2.5,1.7,4.4,1.9,3.3,4.4,39.7,53.0,94.5,56.0,-0.493,0.392,0.179,0.499,-0.29,-0.226,-0.051,0.405
2.6,2.8,4.0,1.1,1.4,4.6,1.3,2.0,3.8,75.3,51.2,28.6,74.6,-0.416,-0.047,0.054,-0.05,0.298,-0.58,0.338,-0.462
2.6,4.0,4.1,4.7,3.5,1.8,4.4,1.2,3.4,44.3,84.7,5.4,30.1,-0.601,0.328,-0.011,-0.448,0.076,-0.243,0.154,0.479
2.6,4.8,3.8,3.6,4.5,4.9,2.4,4.9,2.1,79.4,99.3,89.3,48.0,-0.702,0.283,-0.259,-0.182,0.163,0.278,-0.112,-0.433
2.6,4.7,3.5,4.3,1.4,4.3,4.9,3.2,2.4,58.3,98.9,62.8,20.9,-0.679,0.125,-0.259,-0.056,-0.238,-0.442,0.373,0.209
2.6,3.3,3.7,2.3,4.3,3.5,1.8,2.4,2.0,48.4,25.4,95.7,7.4,-0.433,0.326,-0.489,-0.193,0.22,0.316,0.201,0.476
2.6,3.5,1.1,1.8,4.0,1.6,1.7,1.4,4.4,86.2,55.2,21.8,57.3,0.224,0.137,0.115,0.154,0.572,-0.328,-0.012,-0.649
2.6,3.2,3.9,4.5,2.5,4.9,4.3,3.2,5.0,89.8,99.5,42.0,85.5,-0.657,0.402,-0.274,-0.219,0.008,-0.089,-0.363,-0.344
2.6,2.5,1.4,4.4,3.7,2.5,3.6,3.1,3.2,25.8,40.0,61.0,62.9,-0.273,0.564,-0.086,0.357,-0.398,-0.097,-0.51,-0.167
2.6,4.3,2.4,3.1,2.0,2.9,3.2,3.6,4.8,13.8,32.0,24.6,80.8,-0.679,-0.273,-0.257,0.452,0.11,0.284,0.016,-0.281
2.6,2.6,2.2,1.1,1.1,4.5,4.0,4.3,4.9,74.1,55.3,57.5,95.8,-0.103,0.069,0.52,-0.216,-0.273,-0.173,0.657,-0.285
2.6,2.0,2.7,2.8,2.2,1.2,2.2,3.9,2.4,59.5,15.5,98.1,42.8,0.168,-0.247,-0.337,0.144,-0.58,0.46,0.195,0.362
2.6,4.0,3.4,1.9,4.3,3.1,2.0,1.2,2.9,76.8,32.4,12.0,87.0,-0.311,0.276,-0.617,0.156,-0.109,-0.233,0.476,-0.325
